"strain"	"gi_score_method1"	"zscore_method1"	"gi_score_method2"	"qval_method2"
"216"	"PRE7g7-CDC33-TRg-4"	NA	NA	NA	NA
"217"	"PRE7g7-DHR2-TRg-3"	NA	NA	NA	NA
"218"	"PRE7g7-RRP42-NRg-5"	0.0774545509654098	0.946367160888994	0.0811130214828966	0.123600568734217
"219"	"PRE7g7-CLF1-TRg-1"	-0.0663418862817382	-0.894147223634892	-0.0671753091084907	0.383968941976109
"220"	"PRE7g7-ERG11-NA-16"	NA	NA	NA	NA
"221"	"PRE7g7-VAS1-NRg-4"	0.0110436708087735	0.0963448476998309	0.0118266691363844	0.978555619487347
"222"	"PRE7g7-PIK1-NRg-2"	-0.115840918660497	-1.52770729547823	-0.113599266751183	0.361638206528379
"223"	"PRE7g7-SAR1-NRg-7"	-0.129653593993671	-1.70450185399549	-0.125243306850792	0.469075194621216
"224"	"PRE7g7-SAR1-NRg-4"	-0.112323654711715	-1.48268827403492	-0.111022848684072	0.680515500997444
"225"	"PRE7g7-RPS3-TRg-1"	NA	NA	NA	NA
"226"	"PRE7g7-YTM1-TRg-2"	-0.0467083433303931	-0.64284879849373	-0.0439217923017562	0.828076375706831
"227"	"PRE7g7-SUI3-NRg-5"	0.0632294873755872	0.764294262150643	0.0658826610368906	0.657464345441305
"228"	"PRE7g7-SUI3-NRg-2"	-0.0303036682198397	-0.43287808508502	-0.027788840825594	0.805314276940958
"229"	"PRE7g7-RRP7-TRg-4"	0.0258647153317494	0.28604597076258	0.029386101107054	0.878011850830933
"230"	"PRE7g7-RRP7-TRg-6"	NA	NA	NA	NA
"231"	"PRE7g7-NIP7-TRg-2"	NA	NA	NA	NA
"232"	"PRE7g7-MDM35-TRg-1"	-0.150289550089006	-1.96863060960985	-0.147340120167751	0.525652414005907
"233"	"PRE7g7-ALA1-NRg-1"	-0.0233957877676795	-0.344461059029499	-0.0209281427748056	0.861963544626578
"234"	"PRE7g7-DOA4-NRg-2"	-0.0558630497847744	-0.760023947182726	-0.0511504131019664	0.539169161672554
"235"	"PRE7g7-RPS13-NRg-1"	NA	NA	NA	NA
"236"	"PRE7g7-YSF3-TRg-2"	0.0268106921359728	0.298153947489476	0.0288538488898911	0.813594684940517
"237"	"PRE7g7-RPS2-NRg-11"	-0.207072774978271	-2.6954242924653	-0.204800114331882	0.182889203329892
"238"	"PRE7g7-SSL1-TRg-10"	-0.0645256440991498	-0.870900334304195	-0.0618589120931538	0.698057302921429
"239"	"PRE7g7-NIP7-TRg-1"	-0.0739665486209133	-0.991738659007313	-0.0706553275829293	0.455305898125635
"240"	"PRE7g7-LST8-NRg-1"	NA	NA	NA	NA
"241"	"PRE7g7-TAF4-TRg-3"	-0.246790113248367	-3.20378412251778	-0.247101912101377	0.206145160527602
"242"	"PRE7g7-HAS1-TRg-2"	0.0488634771288005	0.580417324629698	0.0507175656305967	0.833103429358893
"243"	"PRE7g7-GLC7-TRg-2"	NA	NA	NA	NA
"244"	"PRE7g7-CDC45-NRg-1"	-0.0570992535530268	-0.775846667559036	-0.0566377146281647	0.786820962603786
"245"	"PRE7g7-SEC22-NRg-8"	NA	NA	NA	NA
"246"	"PRE7g7-YOS1-TRg-2"	NA	NA	NA	NA
"247"	"PRE7g7-RBA50-TRg-3"	-0.0827209504073318	-1.10379013068676	-0.0791139999538703	0.717132907098745
"248"	"PRE7g7-SPP41-NRg-2"	-0.0469793251272051	-0.646317214711299	-0.0442202018229438	0.628285402458608
"249"	"PRE7g7-PRP46-TRg-2"	-0.0229776200710346	-0.339108745192298	-0.0220143751873914	0.906507063172899
"250"	"PRE7g7-PGA2-NRg-1"	NA	NA	NA	NA
"251"	"PRE7g7-CBF5-TRg-3"	-0.167444219389128	-2.18820083132792	-0.163317923951883	0.443567933391115
"252"	"PRE7g7-TCP1-NRg-3"	0.050942387801145	0.607026224473398	0.0548476410222286	0.346899477931171
"253"	"PRE7g7-TCP1-NRg-2"	0.0516099997871351	0.615571286416646	0.052738472007504	0.740252586312707
"254"	"PRE7g7-ERG26-NRg-2"	-0.0411684703581463	-0.571941506984618	-0.0387117399996709	0.601666688805866
"255"	"PRE7g7-ERG26-NRg-4"	-0.0982855279391319	-1.30300806254052	-0.0959299676862826	0.58972684180077
"256"	"PRE7g7-MES1-TRg-5"	-0.10142324529342	-1.34316909876433	-0.0986938773653838	0.464283175616438
"257"	"PRE7g7-HTS1-TRg-2"	0.0227777329330931	0.246534313740551	0.0245468806633562	0.941118550045454
"258"	"PRE7g7-SSS1-TRg-3"	-0.0828208893184634	-1.10506929314053	-0.0807883915149861	0.695892736540904
"259"	"PRE7g7-SSS1-TRg-2"	-0.105269381236845	-1.39239749874577	-0.102575367040425	0.503222794323653
"260"	"PRE7g7-SYS1-TRg-7"	NA	NA	NA	NA
"261"	"PRE7g7-SYS1-TRg-2"	-0.0565699784755244	-0.76907224107002	-0.0556846290233032	0.808032003731862
"262"	"PRE7g7-SYS1-TRg-1"	NA	NA	NA	NA
"263"	"PRE7g7-BFR2-TRg-1"	-0.229804672301863	-2.98637992956278	-0.226754623437024	0.362086096076904
"264"	"PRE7g7-EOS1-TRg-3"	-0.0598613888991327	-0.811200463062134	-0.0576789208180342	0.71707061028895
"265"	"PRE7g7-TAF4-NRg-1"	-0.0539229594961661	-0.735191871007421	-0.0545456878161403	0.627927908448996
"266"	"PRE7g7-ARL3-NRg-8"	-0.00329772705998027	-0.0872170650772886	-0.00165085564675213	0.955764221717395
"267"	"PRE7g7-RPN5-NRg-1"	NA	NA	NA	NA
"268"	"PRE7g7-TIM9-NRg-2"	0.0784073569242338	0.958562546994851	0.0809355702623111	0.578009991878718
"269"	"PRE7g7-NUP57-NRg-3"	NA	NA	NA	NA
