"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-SMC1-TRg-1"	"PRE7g7-SMC1-TRg-1"	"PRE7g7"	"SMC1-TRg-1"	0.86628741226025	1.05253011041186	0.963236175701808	0.960684566124641	0.0931475640436941	0.050044743908301
"PRE7g7-NIP1-NRg-1"	"PRE7g7-NIP1-NRg-1"	"PRE7g7"	"NIP1-NRg-1"	0.80677252414786	0.991800032013532	1.01651648050229	0.938363012221227	0.114628827613365	-0.0114998669073841
"PRE7g7-RPP1-NRg-1"	"PRE7g7-RPP1-NRg-1"	"PRE7g7"	"RPP1-NRg-1"	1.24109338491211	1.10918109887023	0.885259550478361	1.07851134475357	0.17988858995261	0.0416436447295878
"PRE7g7-YDJ1-TRg-6"	"PRE7g7-YDJ1-TRg-6"	"PRE7g7"	"YDJ1-TRg-6"	0.957847138273896	0.956828358667877	0.991942849114952	0.968872782018908	0.0199857567991149	0.166542998830974
"PRE7g7-SUB2-NRg-1"	"PRE7g7-SUB2-NRg-1"	"PRE7g7"	"SUB2-NRg-1"	0.93565584074991	1.02224638654357	0.897062402082133	0.951654876458539	0.064107209806036	-0.0448563040800298
"PRE7g7-TIM10-NRg-8"	"PRE7g7-TIM10-NRg-8"	"PRE7g7"	"TIM10-NRg-8"	0.967974431453701	0.786372600965997	0.847816660821095	0.867387897746931	0.0923692654253927	0.0618559353098016
"PRE7g7-TIM10-NRg-4"	"PRE7g7-TIM10-NRg-4"	"PRE7g7"	"TIM10-NRg-4"	0.932971027410276	1.08344104895396	0.964623498797816	0.993678525054018	0.079331284868586	0.00497547845544299
"PRE7g7-TIM10-NRg-7"	"PRE7g7-TIM10-NRg-7"	"PRE7g7"	"TIM10-NRg-7"	0.694673469842283	0.88559490695396	0.726430392925426	0.768899589907223	0.102300895921815	0.00638068912878609
"PRE7g7-SKI6-TRg-4"	"PRE7g7-SKI6-TRg-4"	"PRE7g7"	"SKI6-TRg-4"	1.00643551589291	1.03800090889036	0.996357689221992	1.01359803800175	0.0217259229563848	0.0488151420757241
"PRE7g7-TUB4-TRg-1"	"PRE7g7-TUB4-TRg-1"	"PRE7g7"	"TUB4-TRg-1"	1.00850160606398	0.984197969480063	0.985315466062172	0.992671680535406	0.0137204994928388	0.0652058430420804
"PRE7g7-CDC37-NRg-2"	"PRE7g7-CDC37-NRg-2"	"PRE7g7"	"CDC37-NRg-2"	0.854848727423865	1.0917045742741	0.837536044246046	0.928029781981339	0.142010599864109	-0.00832606546972636
"PRE7g7-ISD11-TRg-3"	"PRE7g7-ISD11-TRg-3"	"PRE7g7"	"ISD11-TRg-3"	0.655923223407476	0.778903545362176	0.950167570496471	0.794998113088707	0.147780953715914	-0.101027440650413
"PRE7g7-YOS1-TRg-4"	"PRE7g7-YOS1-TRg-4"	"PRE7g7"	"YOS1-TRg-4"	0.97838813630106	1.22520914751999	1.04567302970308	1.08309010450804	0.12759381258511	0.0516077347621409
"PRE7g7-SSC1-TRg-6"	"PRE7g7-SSC1-TRg-6"	"PRE7g7"	"SSC1-TRg-6"	0.784879891217967	0.824766108609387	0.813761912687266	0.807802637504873	0.0206000559458833	-0.114192918878019
"PRE7g7-MTR3-TRg-5"	"PRE7g7-MTR3-TRg-5"	"PRE7g7"	"MTR3-TRg-5"	0.921147188986353	1.26608824242951	1.05483388863713	1.080689773351	0.173918019964496	0.126973549383131
"PRE7g7-MTR3-TRg-6"	"PRE7g7-MTR3-TRg-6"	"PRE7g7"	"MTR3-TRg-6"	0.868973009344278	1.02684313237995	0.956940567675903	0.950918903133377	0.0791071379189116	-0.0408419806168079
"PRE7g7-TFA1-TRg-2"	"PRE7g7-TFA1-TRg-2"	"PRE7g7"	"TFA1-TRg-2"	0.957781029253356	1.03657947196472	1.05245356949251	1.01560469023686	0.0507018596328765	0.118918839100861
"PRE7g7-CDC3-NRg-3"	"PRE7g7-CDC3-NRg-3"	"PRE7g7"	"CDC3-NRg-3"	0.855697785282167	0.835025791348672	0.836595222923038	0.842439599851292	0.011508709291499	0.0214675526264225
"PRE7g7-ERG25-TA-18"	"PRE7g7-ERG25-TA-18"	"PRE7g7"	"ERG25-TA-18"	0.960196375319881	0.566665582351421	0.755957589838294	0.760939849169865	0.19681269886527	-0.043263685311706
"PRE7g7-RPB11-TRg-4"	"PRE7g7-RPB11-TRg-4"	"PRE7g7"	"RPB11-TRg-4"	0.875697797561392	0.964408244809918	0.763849978918745	0.867985340430018	0.100501323377212	-0.0511092626039638
