"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-GFA1-TRg-2"	"PRE7g7-GFA1-TRg-2"	"PRE7g7"	"GFA1-TRg-2"	0.880189478728879	1.01603346039036	1.20015029574271	1.03212441162065	0.160586176676763	0.0484346870822439
"PRE7g7-SEC21-NRg-10"	"PRE7g7-SEC21-NRg-10"	"PRE7g7"	"SEC21-NRg-10"	0.576084264480567	0.565242307812329	1.00938465759509	0.716903743295997	0.253353904505193	-0.104618559210352
"PRE7g7-RPC10-NRg-1"	"PRE7g7-RPC10-NRg-1"	"PRE7g7"	"RPC10-NRg-1"	0.919252551704774	0.83914995850441	1.07914492886319	0.945849146357458	0.122188095102254	0.0382840614175887
"PRE7g7-RPB10-TRg-3"	"PRE7g7-RPB10-TRg-3"	"PRE7g7"	"RPB10-TRg-3"	0.770600873933498	0.818728467369837	1.24262965729447	0.943986332865935	0.259749769454737	0.0428534771140641
"PRE7g7-RPB10-TRg-2"	"PRE7g7-RPB10-TRg-2"	"PRE7g7"	"RPB10-TRg-2"	0.71291698515509	0.915866502760969	1.30175673119129	0.976846739702449	0.29911871155291	0.0353359191350223
"PRE7g7-YNL181W-TRg-1"	"PRE7g7-YNL181W-TRg-1"	"PRE7g7"	"YNL181W-TRg-1"	0.942389727709633	0.89893791057928	1.18485631732924	1.00872798520605	0.154071110644907	0.002523596671554
"PRE7g7-RAD3-NRg-1"	"PRE7g7-RAD3-NRg-1"	"PRE7g7"	"RAD3-NRg-1"	0.861282822543569	1.05620043168043	1.16770773754702	1.02839699725701	0.155092973270941	-0.0477364993481122
"PRE7g7-NOP10-TRg-1"	"PRE7g7-NOP10-TRg-1"	"PRE7g7"	"NOP10-TRg-1"	1.11581265270058	1.00861321017429	1.16049411832999	1.09497332706828	0.0780554974691502	0.0683051566364576
"PRE7g7-BFR2-TRg-3"	"PRE7g7-BFR2-TRg-3"	"PRE7g7"	"BFR2-TRg-3"	0.875085781042255	0.788485042339083	0.932072821978257	0.865214548453198	0.0723010618182569	0.0646612815044461
"PRE7g7-MCM2-TRg-6"	"PRE7g7-MCM2-TRg-6"	"PRE7g7"	"MCM2-TRg-6"	1.08556533840759	1.1095041424141	1.17274359129998	1.12260435737389	0.0450413550899268	0.0574384129043817
